INFO 2025-01-25 18:03:51,548 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:03:51,597 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:03:51,730 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:03:51,731 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:06:40,553 autoreload 2964 2984 Watching for file changes with StatReloader
INFO 2025-01-25 18:06:56,339 basehttp 2964 15996 "GET / HTTP/1.1" 200 2842
WARNING 2025-01-25 18:06:56,817 log 2964 9736 Not Found: /favicon.ico
WARNING 2025-01-25 18:06:56,820 basehttp 2964 9736 "GET /favicon.ico HTTP/1.1" 404 3557
WARNING 2025-01-25 18:06:56,850 log 2964 15996 Not Found: /favicon.ico
WARNING 2025-01-25 18:06:56,850 basehttp 2964 15996 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:09:47,981 basehttp 2964 19068 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:09:48,112 basehttp 2964 19068 "GET /static/css/main.css HTTP/1.1" 200 5818
WARNING 2025-01-25 18:09:48,216 log 2964 19068 Not Found: /favicon.ico
WARNING 2025-01-25 18:09:48,217 basehttp 2964 19068 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:19:35,834 basehttp 2964 6112 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:19:35,873 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5818
INFO 2025-01-25 18:20:42,558 basehttp 2964 6112 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:20:42,614 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5819
WARNING 2025-01-25 18:20:42,752 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:20:42,753 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
